Region,Date,Temperature_C,Precipitation_mm,Humidity_percent,Min_Temperature_C,Max_Temperature_C,Wind_Speed_kmh,Atmospheric_Pressure_hPa,Heat_Index_C
Assam,2024-01-09,20.3,0.6,62.0,15.3,23.7,10.7,1010.7,20.3
Bihar,2024-01-09,17.2,0.1,86.0,9.5,25.6,8.9,1015.8,17.2
Chhattisgarh,2024-01-09,14.9,0.0,74.1,8.7,21.1,3.7,979.3,14.9
Goa,2024-01-09,23.8,2.2,98.0,22.0,25.4,12.1,1004.1,23.8
Gujarat,2024-01-09,8.8,0.0,30.0,2.6,18.6,16.3,1006.7,8.8
Haryana,2024-01-09,18.7,24.1,40.6,11.9,20.5,6.3,966.9,18.7
Himachal Pradesh,2024-01-09,-17.4,0.0,78.6,-24.3,-10.6,32.5,746.9,-17.4
Jharkhand,2024-01-09,13.6,0.0,75.6,3.9,22.8,7.1,974.0,13.6
Karnataka,2024-01-09,16.3,0.0,79.5,12.1,19.5,10.6,925.6,16.3
Kerala,2024-01-09,20.1,0.0,98.0,16.9,23.4,20.1,1008.6,20.1
Madhya Pradesh,2024-01-09,15.1,0.0,53.6,7.2,21.4,8.0,950.9,15.1
Maharashtra,2024-01-09,13.3,0.0,58.5,9.0,15.1,11.1,948.6,13.3
Manipur,2024-01-09,8.1,0.0,63.8,-1.4,18.5,1.1,924.5,8.1
Meghalaya,2024-01-09,7.7,0.0,89.1,0.3,14.2,8.6,873.3,7.7
Mizoram,2024-01-09,4.1,1.1,85.2,-2.9,6.0,7.7,908.1,4.1
Nagaland,2024-01-09,2.0,0.0,69.8,-6.7,10.0,6.8,886.6,2.0
Odisha,2024-01-09,12.1,0.6,77.9,5.2,14.2,8.3,1002.3,12.1
Punjab,2024-01-09,14.4,23.6,75.4,6.8,25.7,12.6,969.0,14.4
Rajasthan,2024-01-09,11.1,0.1,28.0,-1.5,22.3,14.5,989.2,11.1
Sikkim,2024-01-09,-8.5,0.0,74.3,-14.3,-4.6,35.6,797.9,-8.5
Tamil Nadu,2024-01-09,20.2,0.5,98.0,12.7,25.7,12.2,1009.1,20.2
Telangana,2024-01-09,19.9,0.0,36.8,13.8,25.0,14.7,956.6,19.9
Tripura,2024-01-09,17.8,0.0,64.9,12.3,21.2,7.5,1012.3,17.8
Uttar Pradesh,2024-01-09,16.6,0.0,59.8,12.5,23.7,4.4,1015.2,16.6
Uttarakhand,2024-01-09,-4.9,1.0,70.2,-9.1,2.3,33.9,878.8,-4.9
West Bengal,2024-01-09,20.2,0.4,71.4,15.2,25.4,18.0,1015.5,20.2
Andaman and Nicobar Islands,2024-01-09,20.4,1.0,98.0,19.4,21.9,18.4,1014.4,20.4
Chandigarh,2024-01-09,13.1,0.0,61.5,9.7,15.1,11.8,980.7,13.1
Dadra and Nagar Haveli and Daman and Diu,2024-01-09,19.5,0.3,98.0,19.4,24.4,13.7,1015.8,19.5
Delhi,2024-01-09,15.5,0.0,58.2,9.7,20.2,4.8,1000.4,15.5
Jammu and Kashmir,2024-01-09,-16.6,0.0,68.1,-23.1,-12.8,41.3,814.5,-16.6
Ladakh,2024-01-09,-35.4,0.6,32.6,-46.8,-23.2,12.8,613.0,-35.4
Lakshadweep,2024-01-09,27.3,1.6,98.0,26.6,29.6,26.3,1017.2,33.5
Puducherry,2024-01-09,20.9,0.4,95.7,18.2,21.8,7.7,1024.1,20.9
Andhra Pradesh,2024-01-10,19.0,1.3,75.1,11.1,27.5,10.4,1001.0,19.0
Arunachal Pradesh,2024-01-10,-14.3,0.4,83.1,-20.9,-8.9,37.2,769.4,-14.3
Assam,2024-01-10,15.1,0.0,71.1,9.8,17.0,6.6,1012.7,15.1
Bihar,2024-01-10,18.8,0.1,53.7,12.2,25.4,6.8,1004.3,18.8
Chhattisgarh,2024-01-10,16.2,0.7,58.4,10.4,21.6,0.0,969.2,16.2
Goa,2024-01-10,20.7,0.0,93.1,18.4,22.4,10.4,1022.9,20.7
Gujarat,2024-01-10,16.9,0.9,16.3,7.8,23.5,7.3,997.8,16.9
Haryana,2024-01-10,15.4,0.0,43.7,12.7,21.2,0.0,985.2,15.4
Himachal Pradesh,2024-01-10,-14.6,0.9,71.8,-23.7,-7.7,33.5,745.4,-14.6
Jharkhand,2024-01-10,14.5,0.0,69.1,6.0,22.5,4.0,976.6,14.5
Karnataka,2024-01-10,16.3,0.0,62.0,8.2,26.2,4.3,919.2,16.3
Kerala,2024-01-10,20.8,0.9,81.2,20.4,22.2,18.6,1006.2,20.8
Madhya Pradesh,2024-01-10,14.1,0.9,55.4,11.6,17.8,13.0,957.9,14.1
Maharashtra,2024-01-10,17.0,2.7,37.9,7.3,26.6,17.6,943.0,17.0
Manipur,2024-01-10,10.0,0.0,71.8,4.3,14.3,15.8,925.8,10.0
Meghalaya,2024-01-10,4.3,0.0,90.7,2.6,7.8,12.6,870.0,4.3
Mizoram,2024-01-10,7.6,0.0,83.7,-1.9,15.8,7.1,895.5,7.6
Nagaland,2024-01-10,3.6,0.0,91.9,-0.8,9.2,8.4,874.8,3.6
Odisha,2024-01-10,18.9,1.3,72.4,10.7,25.0,8.6,1010.3,18.9
Punjab,2024-01-10,15.6,0.0,53.1,12.1,22.0,6.8,984.6,15.6
Rajasthan,2024-01-10,10.8,0.1,15.6,-4.2,24.3,19.5,980.2,10.8
Sikkim,2024-01-10,-15.9,0.4,75.0,-21.6,-8.9,34.9,793.0,-15.9
Tamil Nadu,2024-01-10,23.2,0.3,85.7,18.7,30.0,12.6,1008.7,23.2
Telangana,2024-01-10,17.9,1.2,43.3,15.2,19.6,7.0,962.3,17.9
Tripura,2024-01-10,14.5,0.1,73.6,6.7,21.1,4.3,1010.5,14.5
Uttar Pradesh,2024-01-10,19.4,0.0,63.5,13.2,24.3,7.5,1000.2,19.4
Uttarakhand,2024-01-10,-6.1,3.5,72.3,-7.9,2.6,30.9,858.6,-6.1
West Bengal,2024-01-10,24.4,0.2,83.4,19.2,30.5,3.2,1018.2,24.4
Andaman and Nicobar Islands,2024-01-10,19.5,0.0,95.4,17.0,23.0,22.1,1014.1,19.5
Chandigarh,2024-01-10,14.5,0.9,61.7,8.6,19.1,8.2,973.1,14.5
Dadra and Nagar Haveli and Daman and Diu,2024-01-10,23.6,0.0,90.9,19.7,27.6,15.8,1018.9,23.6
Delhi,2024-01-10,15.0,2.0,41.2,10.7,15.9,5.9,974.4,15.0
Jammu and Kashmir,2024-01-10,-14.2,0.2,74.9,-22.9,-7.6,28.6,813.9,-14.2
Ladakh,2024-01-10,-30.2,0.2,28.0,-36.2,-22.7,19.9,604.2,-30.2
Lakshadweep,2024-01-10,30.4,0.2,85.0,24.6,33.0,12.0,1017.7,40.7
Puducherry,2024-01-10,21.6,0.0,98.0,17.7,25.3,15.7,1036.5,21.6
Andhra Pradesh,2024-01-11,23.6,0.0,68.1,19.1,27.5,14.3,997.9,23.6
Arunachal Pradesh,2024-01-11,-11.1,0.0,60.4,-13.1,-7.8,38.2,759.1,-11.1
Assam,2024-01-11,20.9,0.0,55.7,14.6,28.6,7.2,1017.1,20.9
Bihar,2024-01-11,13.5,5.8,72.2,6.9,18.2,5.3,1004.9,13.5
Chhattisgarh,2024-01-11,19.4,1.1,67.1,14.8,22.6,6.9,989.8,19.4
Goa,2024-01-11,23.1,0.0,81.0,16.4,26.1,12.0,1019.1,23.1
Gujarat,2024-01-11,19.0,2.9,17.1,7.1,35.6,5.5,1008.2,19.0
Haryana,2024-01-11,8.0,1.0,45.9,1.9,13.8,10.5,980.3,8.0
Himachal Pradesh,2024-01-11,-15.1,0.0,79.0,-23.5,-7.6,33.2,750.1,-15.1
Jharkhand,2024-01-11,13.0,1.3,82.7,7.3,22.9,12.4,988.3,13.0
Karnataka,2024-01-11,12.9,0.0,64.4,6.3,21.3,14.6,914.1,12.9
Kerala,2024-01-11,20.6,0.0,87.5,16.5,27.1,18.7,1014.7,20.6
Madhya Pradesh,2024-01-11,11.6,0.3,81.0,1.8,18.1,6.4,971.9,11.6
Maharashtra,2024-01-11,17.8,0.0,35.6,14.6,20.3,15.0,947.0,17.8
Manipur,2024-01-11,5.1,0.2,80.9,-0.5,11.6,11.3,923.2,5.1
Meghalaya,2024-01-11,8.6,0.0,87.8,7.0,13.4,11.0,867.1,8.6
Mizoram,2024-01-11,0.8,0.0,82.7,-5.3,7.5,10.8,896.9,0.8
Nagaland,2024-01-11,6.0,0.0,92.8,0.1,13.1,9.5,878.1,6.0
Odisha,2024-01-11,13.1,0.5,86.4,5.7,19.5,10.7,1015.4,13.1
Punjab,2024-01-11,10.2,0.0,56.5,5.0,14.8,11.7,991.3,10.2
Rajasthan,2024-01-11,17.0,0.0,15.0,2.5,28.3,11.8,982.9,17.0
Sikkim,2024-01-11,-13.6,0.3,72.4,-18.1,-8.7,30.1,786.7,-13.6
Tamil Nadu,2024-01-11,23.0,0.0,90.3,19.2,27.9,15.3,1008.0,23.0
Telangana,2024-01-11,25.2,0.9,40.2,17.3,34.9,8.7,952.9,25.2
Tripura,2024-01-11,18.1,1.5,55.6,10.0,26.6,4.9,1005.1,18.1
Uttar Pradesh,2024-01-11,17.3,1.2,60.4,13.9,23.4,9.9,997.5,17.3
Uttarakhand,2024-01-11,-1.9,1.0,79.0,-7.4,2.7,36.5,863.3,-1.9
West Bengal,2024-01-11,23.5,7.7,74.9,14.6,31.1,10.6,1020.4,23.5
Andaman and Nicobar Islands,2024-01-11,21.4,0.0,98.0,15.7,28.2,16.0,999.2,21.4
Chandigarh,2024-01-11,16.2,0.1,53.0,14.1,17.6,6.9,974.0,16.2
Dadra and Nagar Haveli and Daman and Diu,2024-01-11,27.5,0.9,79.1,25.5,31.1,7.8,1015.1,30.9
Delhi,2024-01-11,16.9,0.0,50.1,11.9,27.2,8.7,986.6,16.9
Jammu and Kashmir,2024-01-11,-10.4,0.5,74.5,-18.3,-3.2,24.9,815.7,-10.4
Ladakh,2024-01-11,-30.9,0.0,15.0,-36.0,-23.6,8.9,611.0,-30.9
Lakshadweep,2024-01-11,24.1,0.1,98.0,19.7,29.7,17.1,1027.8,24.1
Puducherry,2024-01-11,24.7,0.0,93.5,20.3,28.0,16.2,1023.0,24.7
Andhra Pradesh,2024-01-12,16.8,0.0,61.7,10.4,23.7,14.2,1003.9,16.8
Arunachal Pradesh,2024-01-12,-11.6,0.2,79.8,-18.2,-4.4,36.2,766.3,-11.6
Assam,2024-01-12,20.1,0.9,59.8,14.7,25.8,5.4,996.2,20.1
Bihar,2024-01-12,15.2,5.2,77.5,11.4,18.9,3.5,1007.8,15.2
Chhattisgarh,2024-01-12,17.8,0.0,64.8,11.5,23.2,0.0,973.0,17.8
Goa,2024-01-12,26.6,0.0,84.4,21.8,27.9,8.8,1013.4,26.6
Gujarat,2024-01-12,8.1,0.0,32.4,-5.9,25.2,12.9,1012.2,8.1
Haryana,2024-01-12,8.2,0.0,57.9,0.2,15.8,10.6,988.0,8.2
Himachal Pradesh,2024-01-12,-16.2,1.0,95.4,-24.5,-7.4,31.8,737.6,-16.2
Jharkhand,2024-01-12,17.1,0.0,80.0,9.2,25.8,6.5,975.7,17.1
Karnataka,2024-01-12,13.4,0.0,63.3,3.5,23.2,9.0,924.5,13.4
Kerala,2024-01-12,20.4,0.0,93.7,15.5,24.8,15.3,1013.2,20.4
Madhya Pradesh,2024-01-12,7.7,0.0,58.9,1.9,15.3,13.5,951.1,7.7
Maharashtra,2024-01-12,10.4,1.6,49.9,6.8,16.9,10.5,938.1,10.4
Manipur,2024-01-12,9.8,0.0,56.9,2.5,15.9,6.0,937.2,9.8
Meghalaya,2024-01-12,7.7,0.0,85.8,1.3,15.2,12.2,878.4,7.7
Mizoram,2024-01-12,2.9,0.0,98.0,-6.7,10.4,13.5,895.4,2.9
Nagaland,2024-01-12,3.6,0.0,88.1,-3.2,10.4,17.1,873.4,3.6
Odisha,2024-01-12,16.2,0.2,69.8,8.2,25.4,10.6,1018.1,16.2
Punjab,2024-01-12,12.0,0.0,60.1,7.1,18.9,5.6,999.9,12.0
Rajasthan,2024-01-12,19.8,0.7,15.0,12.8,24.8,19.0,980.1,19.8
Sikkim,2024-01-12,-11.7,0.0,72.7,-21.1,-1.9,34.2,793.8,-11.7
Tamil Nadu,2024-01-12,21.4,0.0,94.8,20.3,22.1,7.4,1014.8,21.4
Telangana,2024-01-12,12.4,0.0,43.2,5.5,23.0,9.8,956.7,12.4
Tripura,2024-01-12,19.2,1.3,69.1,13.4,23.2,9.9,1010.6,19.2
Uttar Pradesh,2024-01-12,19.1,0.0,47.7,16.3,24.3,3.4,1008.1,19.1
Uttarakhand,2024-01-12,-10.2,0.4,69.8,-14.6,-2.6,40.0,871.8,-10.2
West Bengal,2024-01-12,19.2,0.2,78.2,16.7,24.6,14.6,1022.7,19.2
Andaman and Nicobar Islands,2024-01-12,26.7,0.0,93.2,25.3,28.2,16.9,1010.2,26.7
Chandigarh,2024-01-12,10.2,0.0,63.9,6.1,14.8,4.4,977.3,10.2
Dadra and Nagar Haveli and Daman and Diu,2024-01-12,26.4,0.0,89.7,22.2,31.2,23.7,1010.6,26.4
Delhi,2024-01-12,14.3,0.0,43.8,10.4,18.5,8.3,1001.6,14.3
Jammu and Kashmir,2024-01-12,-12.0,0.0,66.0,-19.9,-3.4,38.5,821.3,-12.0
Ladakh,2024-01-12,-30.6,2.6,16.9,-42.8,-20.1,16.1,591.0,-30.6
Lakshadweep,2024-01-12,25.6,0.0,98.0,21.1,32.3,20.8,1012.0,25.6
Puducherry,2024-01-12,25.6,2.3,83.1,22.2,30.1,10.6,1013.1,25.6
Andhra Pradesh,2024-01-13,23.0,0.0,61.4,22.6,26.9,10.6,1003.1,23.0
Arunachal Pradesh,2024-01-13,-16.3,0.0,77.4,-25.8,-4.7,29.6,771.9,-16.3
Assam,2024-01-13,20.9,0.9,66.8,11.5,28.2,11.0,1006.7,20.9
Bihar,2024-01-13,24.8,0.8,64.7,20.5,31.0,10.1,1017.7,24.8
Chhattisgarh,2024-01-13,15.2,0.0,58.0,9.3,22.1,9.1,978.0,15.2
Goa,2024-01-13,27.2,0.4,81.5,23.6,30.1,12.4,1017.0,30.2
Gujarat,2024-01-13,11.0,0.9,18.6,3.7,18.9,13.6,998.5,11.0
Haryana,2024-01-13,14.1,1.2,52.7,6.2,23.5,9.7,982.8,14.1
Himachal Pradesh,2024-01-13,-11.0,0.0,74.1,-18.3,-2.1,31.9,740.9,-11.0
Jharkhand,2024-01-13,9.3,0.0,65.6,4.2,14.5,15.0,984.4,9.3
Karnataka,2024-01-13,9.3,0.8,59.2,2.7,14.1,13.3,920.2,9.3
Kerala,2024-01-13,26.4,0.0,92.7,20.9,30.7,11.3,1012.1,26.4
Madhya Pradesh,2024-01-13,8.1,1.0,58.8,1.9,11.1,2.6,965.0,8.1
Maharashtra,2024-01-13,14.2,0.0,33.1,8.8,19.6,13.7,959.3,14.2
Manipur,2024-01-13,10.4,0.0,81.9,4.3,18.0,6.0,924.9,10.4
Meghalaya,2024-01-13,3.9,0.6,93.6,0.7,8.2,10.6,882.9,3.9
Mizoram,2024-01-13,10.9,1.8,82.3,1.3,21.6,12.5,899.7,10.9
Nagaland,2024-01-13,2.1,0.0,96.1,-4.8,9.3,2.3,874.9,2.1
Odisha,2024-01-13,17.6,0.0,73.4,11.5,25.2,9.3,1004.7,17.6
Punjab,2024-01-13,18.9,1.0,59.0,11.9,22.8,0.0,997.1,18.9
Rajasthan,2024-01-13,18.3,0.3,16.7,12.0,22.1,5.4,982.5,18.3
Sikkim,2024-01-13,-11.2,0.0,90.8,-20.5,-5.0,38.8,790.5,-11.2
Tamil Nadu,2024-01-13,23.2,0.0,98.0,18.3,28.5,9.3,1006.3,23.2
Telangana,2024-01-13,18.5,0.0,40.2,13.6,28.9,8.1,958.6,18.5
Tripura,2024-01-13,21.0,0.4,61.8,11.7,27.4,11.6,998.3,21.0
Uttar Pradesh,2024-01-13,20.3,0.0,56.0,18.8,23.3,5.6,1008.1,20.3
Uttarakhand,2024-01-13,-4.6,0.6,61.0,-10.1,2.5,28.5,871.8,-4.6
West Bengal,2024-01-13,18.7,0.0,84.2,12.3,26.9,20.7,1016.5,18.7
Andaman and Nicobar Islands,2024-01-13,17.7,0.0,98.0,14.0,19.3,17.6,1012.7,17.7
Chandigarh,2024-01-13,13.1,0.4,50.8,5.2,20.7,2.1,977.2,13.1
Dadra and Nagar Haveli and Daman and Diu,2024-01-13,23.3,1.8,90.2,18.6,26.9,9.1,1019.8,23.3
Delhi,2024-01-13,14.7,0.0,36.5,6.8,20.1,4.5,995.9,14.7
Jammu and Kashmir,2024-01-13,-17.0,0.4,84.6,-23.1,-10.7,34.5,809.8,-17.0
Ladakh,2024-01-13,-28.3,0.0,47.8,-43.7,-12.6,12.3,596.7,-28.3
Lakshadweep,2024-01-13,27.3,0.0,96.9,24.8,32.5,13.8,1024.8,33.2
Puducherry,2024-01-13,22.3,2.1,92.3,17.8,26.5,11.6,1016.3,22.3
Andhra Pradesh,2024-01-14,22.1,10.9,76.8,17.1,30.1,2.6,989.1,22.1
Arunachal Pradesh,2024-01-14,-7.9,0.6,67.6,-12.3,-3.5,32.8,767.6,-7.9
Assam,2024-01-14,19.9,0.3,67.3,16.7,22.8,12.4,1017.3,19.9
Bihar,2024-01-14,19.0,1.1,65.8,13.2,29.1,7.3,1013.9,19.0
Chhattisgarh,2024-01-14,20.5,0.6,68.9,12.8,29.6,10.3,988.8,20.5
Goa,2024-01-14,18.2,0.0,94.6,11.4,23.9,11.3,1021.0,18.2
Gujarat,2024-01-14,8.1,0.0,27.9,-4.5,18.1,7.8,1008.8,8.1
Haryana,2024-01-14,15.7,6.4,32.0,11.4,22.0,7.8,989.8,15.7
Himachal Pradesh,2024-01-14,-18.7,0.3,72.6,-22.7,-19.2,33.1,753.1,-18.7
Jharkhand,2024-01-14,16.9,1.4,79.4,14.2,23.0,3.5,977.9,16.9
Karnataka,2024-01-14,6.6,0.4,66.6,-1.9,13.8,10.1,928.7,6.6
Kerala,2024-01-14,25.2,0.2,72.5,21.1,28.8,20.1,1019.0,25.2
Madhya Pradesh,2024-01-14,11.1,1.0,67.5,3.9,16.1,9.8,959.1,11.1
Maharashtra,2024-01-14,11.4,1.6,48.9,2.3,21.3,19.0,950.9,11.4
Manipur,2024-01-14,8.1,0.0,81.3,-1.8,14.2,9.7,917.7,8.1
Meghalaya,2024-01-14,6.2,0.0,77.1,-0.7,13.9,8.2,872.0,6.2
Mizoram,2024-01-14,5.2,0.0,91.8,-3.0,13.6,8.9,903.3,5.2
Nagaland,2024-01-14,1.7,0.4,92.6,-5.4,8.7,4.7,878.9,1.7
Odisha,2024-01-14,19.9,0.0,75.6,16.8,22.8,6.1,1002.9,19.9
Punjab,2024-01-14,21.5,0.2,47.8,14.7,28.9,10.8,984.8,21.5
Rajasthan,2024-01-14,16.0,0.6,15.0,5.9,25.8,10.8,982.5,16.0
Sikkim,2024-01-14,-9.0,0.0,73.5,-15.2,-1.5,35.9,803.2,-9.0
Tamil Nadu,2024-01-14,24.6,0.0,84.5,20.7,27.6,15.5,1002.9,24.6
Telangana,2024-01-14,18.2,0.0,42.3,15.1,21.6,3.5,963.4,18.2
Tripura,2024-01-14,16.9,1.8,71.1,13.0,27.6,9.1,1001.7,16.9
Uttar Pradesh,2024-01-14,23.2,0.0,45.0,17.5,29.9,8.9,994.5,23.2
Uttarakhand,2024-01-14,-8.5,0.0,70.0,-16.5,3.2,32.5,854.2,-8.5
West Bengal,2024-01-14,15.5,0.0,80.9,12.9,18.2,14.7,1011.5,15.5
Andaman and Nicobar Islands,2024-01-14,22.0,0.1,84.0,15.2,28.3,21.0,1019.2,22.0
Chandigarh,2024-01-14,17.9,1.2,48.1,14.0,21.4,6.7,971.7,17.9
Dadra and Nagar Haveli and Daman and Diu,2024-01-14,20.8,0.0,90.3,17.1,24.6,9.6,1013.9,20.8
Delhi,2024-01-14,17.6,0.0,33.0,13.4,22.0,11.3,1000.0,17.6
Jammu and Kashmir,2024-01-14,-15.2,1.4,72.3,-25.5,-5.1,34.8,801.6,-15.2
Ladakh,2024-01-14,-35.6,0.0,35.6,-42.6,-26.3,19.0,603.7,-35.6
Lakshadweep,2024-01-14,22.5,0.0,98.0,17.8,28.1,15.0,1020.6,22.5
Puducherry,2024-01-14,23.8,0.0,98.0,18.2,29.0,14.1,1015.3,23.8
Andhra Pradesh,2024-01-15,20.8,1.2,68.0,11.8,25.3,15.1,991.7,20.8
Arunachal Pradesh,2024-01-15,-13.1,0.2,78.9,-18.8,-8.2,32.0,773.7,-13.1
Assam,2024-01-15,17.6,0.0,74.0,7.5,24.2,4.1,1010.5,17.6
Bihar,2024-01-15,20.9,0.0,78.8,12.3,31.0,4.6,1011.0,20.9
Chhattisgarh,2024-01-15,16.5,0.0,62.3,7.9,22.6,13.4,977.9,16.5
Goa,2024-01-15,18.8,1.7,98.0,18.4,21.7,17.7,1019.6,18.8
Gujarat,2024-01-15,12.6,0.0,23.8,6.3,21.8,12.2,1007.9,12.6
Haryana,2024-01-15,10.1,0.0,53.2,6.3,16.0,11.9,995.3,10.1
Himachal Pradesh,2024-01-15,-16.6,0.1,90.2,-24.8,-5.4,34.6,744.3,-16.6
Jharkhand,2024-01-15,13.4,0.0,60.6,8.0,21.0,9.0,976.3,13.4
Karnataka,2024-01-15,15.4,0.0,64.8,7.3,23.4,18.3,924.3,15.4
Kerala,2024-01-15,19.6,0.0,97.5,17.4,23.1,11.9,1021.6,19.6
Madhya Pradesh,2024-01-15,15.8,1.0,52.6,8.0,25.4,11.4,950.6,15.8
Maharashtra,2024-01-15,10.0,0.0,58.0,3.4,20.4,13.0,943.8,10.0
Manipur,2024-01-15,8.5,0.9,81.9,2.4,16.4,13.9,916.2,8.5
Meghalaya,2024-01-15,4.5,1.2,75.4,-2.7,10.5,2.8,878.0,4.5
Mizoram,2024-01-15,8.0,0.0,83.6,-0.9,17.2,2.7,894.9,8.0
Nagaland,2024-01-15,0.6,0.0,86.5,-4.5,5.7,8.9,878.6,0.6
Odisha,2024-01-15,22.5,1.5,66.5,14.0,32.3,16.9,1012.7,22.5
Punjab,2024-01-15,10.1,0.0,50.3,1.3,15.6,12.0,988.6,10.1
Rajasthan,2024-01-15,10.7,0.0,20.8,3.2,17.7,7.7,993.5,10.7
Sikkim,2024-01-15,-12.9,0.6,89.2,-16.7,-7.2,34.0,794.9,-12.9
Tamil Nadu,2024-01-15,18.0,0.0,84.2,15.0,19.7,12.1,1015.0,18.0
Telangana,2024-01-15,17.4,0.2,54.8,10.3,23.9,12.8,972.1,17.4
Tripura,2024-01-15,17.6,0.0,71.6,15.0,21.5,0.0,1000.9,17.6
Uttar Pradesh,2024-01-15,14.1,1.0,65.6,7.6,22.1,2.5,1001.5,14.1
Uttarakhand,2024-01-15,-6.7,0.0,85.9,-9.7,-2.8,29.0,870.2,-6.7
West Bengal,2024-01-15,24.9,0.0,53.9,17.3,33.0,7.6,1009.8,24.9
Andaman and Nicobar Islands,2024-01-15,23.1,0.0,98.0,22.1,26.3,15.9,1011.9,23.1
Chandigarh,2024-01-15,15.6,0.0,54.1,8.4,25.6,7.4,972.6,15.6
Dadra and Nagar Haveli and Daman and Diu,2024-01-15,22.9,0.0,96.7,20.9,23.6,13.1,1017.5,22.9
Delhi,2024-01-15,13.2,0.0,40.2,4.6,22.2,3.3,987.6,13.2
Jammu and Kashmir,2024-01-15,-10.4,1.9,85.2,-17.4,-0.2,38.2,809.9,-10.4
Ladakh,2024-01-15,-30.1,0.2,30.5,-44.4,-20.2,14.0,601.8,-30.1
Lakshadweep,2024-01-15,24.8,0.0,98.0,20.1,27.8,11.3,1018.9,24.8
Puducherry,2024-01-15,24.4,0.0,91.2,19.7,30.7,14.6,1010.4,24.4
Andhra Pradesh,2024-01-16,23.4,0.8,77.2,16.0,28.9,18.2,992.3,23.4
Arunachal Pradesh,2024-01-16,-11.4,0.0,68.1,-23.4,-0.6,34.6,763.3,-11.4
Assam,2024-01-16,19.8,0.0,72.1,14.7,24.3,5.6,1019.7,19.8
Bihar,2024-01-16,15.9,0.0,87.1,11.4,23.3,14.9,999.4,15.9
Chhattisgarh,2024-01-16,25.2,0.0,68.9,18.9,31.9,10.3,987.8,25.2
Goa,2024-01-16,26.5,0.8,98.0,22.2,27.5,18.3,1023.8,26.5
Gujarat,2024-01-16,10.5,0.9,15.8,-2.4,25.7,13.4,1005.2,10.5
Haryana,2024-01-16,15.7,0.0,33.9,11.3,20.7,10.4,1000.1,15.7
Himachal Pradesh,2024-01-16,-21.5,0.2,79.4,-29.1,-13.1,30.6,751.9,-21.5
Jharkhand,2024-01-16,12.4,0.5,75.2,6.3,17.2,10.7,981.1,12.4
Karnataka,2024-01-16,13.5,0.0,82.6,5.5,21.5,7.8,916.5,13.5
Kerala,2024-01-16,28.3,0.0,80.8,23.7,32.3,17.9,1008.2,32.9
Madhya Pradesh,2024-01-16,13.4,0.5,62.8,7.7,21.8,11.3,958.9,13.4
Maharashtra,2024-01-16,14.9,0.0,37.1,10.2,20.1,7.7,942.8,14.9
Manipur,2024-01-16,12.1,0.0,82.2,7.4,18.2,0.5,917.3,12.1
Meghalaya,2024-01-16,11.7,0.0,65.8,1.1,23.2,6.8,880.7,11.7
Mizoram,2024-01-16,6.3,2.2,86.2,-2.5,15.8,7.6,899.1,6.3
Nagaland,2024-01-16,2.0,0.5,88.8,-7.5,11.2,13.6,879.5,2.0
Odisha,2024-01-16,21.7,0.0,58.7,14.9,30.0,10.2,1006.9,21.7
Punjab,2024-01-16,18.7,0.3,49.6,12.1,26.7,3.3,987.7,18.7
Rajasthan,2024-01-16,13.6,0.0,15.0,2.0,24.8,12.9,992.3,13.6
Sikkim,2024-01-16,-8.3,0.0,71.6,-18.4,2.6,32.6,790.3,-8.3
Tamil Nadu,2024-01-16,23.1,0.0,98.0,20.6,26.4,16.7,999.6,23.1
Telangana,2024-01-16,24.9,0.0,40.5,22.5,29.3,1.2,963.2,24.9
Tripura,2024-01-16,20.4,0.0,86.1,11.9,29.3,5.9,995.3,20.4
Uttar Pradesh,2024-01-16,15.0,0.0,60.4,7.9,24.6,13.7,1001.3,15.0
Uttarakhand,2024-01-16,-8.7,1.7,84.8,-13.4,-3.4,31.8,864.9,-8.7
West Bengal,2024-01-16,21.9,0.1,56.6,15.1,26.9,14.7,1016.9,21.9
Andaman and Nicobar Islands,2024-01-16,18.8,0.8,98.0,12.7,23.1,16.7,1010.4,18.8
Chandigarh,2024-01-16,10.9,2.0,67.5,2.4,17.3,3.3,982.2,10.9
Dadra and Nagar Haveli and Daman and Diu,2024-01-16,27.7,0.4,86.7,24.7,30.5,14.6,1011.3,32.5
Delhi,2024-01-16,12.9,0.5,38.1,6.1,20.9,8.8,995.9,12.9
Jammu and Kashmir,2024-01-16,-11.2,0.3,72.9,-17.2,-5.4,27.3,811.5,-11.2
Ladakh,2024-01-16,-31.6,0.0,33.3,-44.1,-17.0,23.9,609.5,-31.6
Lakshadweep,2024-01-16,20.7,1.3,98.0,19.1,26.4,17.5,1007.1,20.7
Puducherry,2024-01-16,20.4,0.0,93.7,16.8,25.3,12.4,1017.0,20.4
Andhra Pradesh,2024-01-17,17.5,0.0,61.4,12.7,21.0,18.0,1013.9,17.5
Arunachal Pradesh,2024-01-17,-8.9,0.0,77.7,-16.2,-0.9,33.9,765.3,-8.9
Assam,2024-01-17,15.9,0.0,75.4,11.5,21.9,5.4,1007.6,15.9
Bihar,2024-01-17,15.2,0.0,77.4,6.9,21.1,2.6,1022.1,15.2
Chhattisgarh,2024-01-17,16.7,1.5,78.7,13.3,19.6,7.7,987.3,16.7
Goa,2024-01-17,26.0,0.0,96.6,19.1,31.8,14.6,1028.9,26.0
