Region,Date,Temperature_C,Precipitation_mm,Humidity_percent,Min_Temperature_C,Max_Temperature_C,Wind_Speed_kmh,Atmospheric_Pressure_hPa,Heat_Index_C
Assam,2024-01-09,22.0,0.0,62.3,17.4,27.6,4.0,1002.8,22.0
Bihar,2024-01-09,14.5,0.0,82.2,10.5,17.3,6.7,1009.5,14.5
Chhattisgarh,2024-01-09,16.7,0.0,64.4,12.3,21.7,12.7,984.8,16.7
Goa,2024-01-09,24.0,0.0,81.0,17.1,29.9,15.4,1017.8,24.0
Gujarat,2024-01-09,15.9,0.0,29.1,0.1,31.3,10.9,1009.6,15.9
Haryana,2024-01-09,13.6,1.1,57.9,9.6,18.9,3.7,987.4,13.6
Himachal Pradesh,2024-01-09,-17.0,0.8,73.6,-28.5,-9.5,44.5,748.0,-17.0
Jharkhand,2024-01-09,19.6,0.0,68.3,14.3,27.7,5.1,982.3,19.6
Karnataka,2024-01-09,11.0,0.0,73.6,4.5,15.4,2.3,936.6,11.0
Kerala,2024-01-09,21.3,0.0,97.9,19.7,24.4,15.7,1014.6,21.3
Madhya Pradesh,2024-01-09,13.9,0.3,61.0,5.0,21.8,10.1,968.4,13.9
Maharashtra,2024-01-09,16.5,1.8,59.7,10.6,22.8,12.0,939.6,16.5
Manipur,2024-01-09,9.3,0.3,82.4,9.3,14.0,11.0,915.1,9.3
Meghalaya,2024-01-09,8.4,0.0,81.3,0.7,17.8,11.9,881.7,8.4
Mizoram,2024-01-09,11.7,2.4,79.8,6.8,18.6,5.6,893.7,11.7
Nagaland,2024-01-09,4.3,0.0,95.6,-2.8,13.5,1.5,877.9,4.3
Odisha,2024-01-09,22.1,0.0,69.8,14.4,28.7,15.5,1000.0,22.1
Punjab,2024-01-09,14.8,0.7,38.6,7.0,23.1,7.2,995.6,14.8
Rajasthan,2024-01-09,17.2,0.0,15.0,10.9,23.6,9.0,988.3,17.2
Sikkim,2024-01-09,-11.0,0.0,77.8,-17.7,-5.5,28.5,806.6,-11.0
Tamil Nadu,2024-01-09,25.7,0.0,91.3,19.9,28.5,9.9,1002.7,25.7
Telangana,2024-01-09,16.9,0.3,54.0,8.2,23.0,8.2,958.4,16.9
Tripura,2024-01-09,21.3,0.5,60.1,16.7,26.1,5.1,999.8,21.3
Uttar Pradesh,2024-01-09,20.4,1.6,39.7,17.9,23.1,12.1,1010.5,20.4
Uttarakhand,2024-01-09,-7.1,0.0,62.7,-14.7,-0.4,37.4,866.1,-7.1
West Bengal,2024-01-09,20.4,0.0,61.0,17.3,23.7,9.7,1015.3,20.4
Andaman and Nicobar Islands,2024-01-09,22.0,0.0,98.0,20.3,25.7,17.1,1023.8,22.0
Chandigarh,2024-01-09,18.3,0.1,65.9,12.0,25.0,3.9,977.1,18.3
Dadra and Nagar Haveli and Daman and Diu,2024-01-09,21.0,0.0,98.0,19.0,26.6,12.9,1016.8,21.0
Delhi,2024-01-09,17.2,0.0,58.7,6.5,24.3,3.4,987.7,17.2
Jammu and Kashmir,2024-01-09,-15.9,1.3,64.3,-24.4,-10.5,34.1,821.7,-15.9
Ladakh,2024-01-09,-35.3,0.3,38.2,-48.9,-22.6,7.5,600.2,-35.3
Lakshadweep,2024-01-09,23.1,0.5,98.0,20.5,25.5,18.1,1010.3,23.1
Puducherry,2024-01-09,20.3,0.0,90.5,13.7,25.9,9.8,1023.1,20.3
Andhra Pradesh,2024-01-10,20.6,0.0,65.5,14.0,26.7,8.6,992.2,20.6
Arunachal Pradesh,2024-01-10,-13.5,0.2,77.5,-23.4,-7.9,31.8,768.6,-13.5
Assam,2024-01-10,18.8,0.0,78.0,13.8,25.0,9.8,1005.4,18.8
Bihar,2024-01-10,20.1,0.2,64.8,12.7,25.4,0.9,1012.3,20.1
Chhattisgarh,2024-01-10,22.9,0.0,57.4,20.6,26.8,11.6,991.3,22.9
Goa,2024-01-10,27.7,0.0,90.3,23.3,32.9,16.5,1020.5,33.1
Gujarat,2024-01-10,17.8,0.0,16.2,5.1,31.9,8.8,1002.3,17.8
Haryana,2024-01-10,12.5,0.0,49.5,3.3,17.8,12.4,985.3,12.5
Himachal Pradesh,2024-01-10,-19.2,0.0,95.4,-23.6,-15.6,32.5,738.1,-19.2
Jharkhand,2024-01-10,15.5,0.0,70.7,12.2,22.0,10.7,986.1,15.5
Karnataka,2024-01-10,16.3,3.2,72.7,6.4,25.6,13.2,936.2,16.3
Kerala,2024-01-10,21.8,0.0,86.7,17.6,28.2,14.3,1009.3,21.8
Madhya Pradesh,2024-01-10,15.3,0.0,61.8,9.5,21.0,7.4,968.6,15.3
Maharashtra,2024-01-10,15.1,0.1,51.7,8.7,21.8,8.4,938.2,15.1
Manipur,2024-01-10,5.8,0.0,88.0,-1.1,14.4,3.7,927.3,5.8
Meghalaya,2024-01-10,5.6,0.7,91.4,1.3,8.9,8.5,868.4,5.6
Mizoram,2024-01-10,7.0,0.5,76.1,0.5,13.0,1.7,897.8,7.0
Nagaland,2024-01-10,1.3,0.6,77.6,-6.6,7.4,9.8,877.7,1.3
Odisha,2024-01-10,19.6,0.3,67.5,12.7,29.3,13.1,1010.9,19.6
Punjab,2024-01-10,13.2,2.2,49.4,9.1,16.1,5.5,989.9,13.2
Rajasthan,2024-01-10,14.8,0.0,15.9,3.4,28.5,12.7,991.4,14.8
Sikkim,2024-01-10,-10.5,0.0,79.4,-18.5,-1.1,23.5,800.2,-10.5
Tamil Nadu,2024-01-10,22.0,2.0,87.0,22.9,24.6,15.0,1006.0,22.0
Telangana,2024-01-10,22.9,0.4,48.6,15.9,28.7,7.1,967.6,22.9
Tripura,2024-01-10,16.7,0.0,86.2,10.6,25.9,5.0,1013.2,16.7
Uttar Pradesh,2024-01-10,15.5,1.0,60.9,9.8,21.2,12.0,1004.1,15.5
Uttarakhand,2024-01-10,-6.8,0.5,72.7,-13.2,1.1,32.6,862.2,-6.8
West Bengal,2024-01-10,19.7,0.4,69.3,15.4,22.7,14.1,1022.5,19.7
Andaman and Nicobar Islands,2024-01-10,21.4,0.0,90.1,19.8,25.5,26.0,1009.0,21.4
Chandigarh,2024-01-10,14.4,2.4,49.7,8.5,19.4,10.5,975.3,14.4
Dadra and Nagar Haveli and Daman and Diu,2024-01-10,29.6,0.0,90.8,26.7,36.3,18.2,1017.9,39.6
Delhi,2024-01-10,11.7,0.7,39.5,4.2,20.6,4.9,995.0,11.7
Jammu and Kashmir,2024-01-10,-13.1,0.0,71.4,-19.7,-4.4,32.4,812.0,-13.1
Ladakh,2024-01-10,-31.7,1.2,23.9,-47.5,-18.3,12.4,590.4,-31.7
Lakshadweep,2024-01-10,24.5,0.0,98.0,19.4,31.0,17.7,1020.0,24.5
Puducherry,2024-01-10,25.4,0.1,98.0,19.4,31.1,16.4,1006.1,25.4
Andhra Pradesh,2024-01-11,21.1,0.6,62.5,13.8,25.4,12.7,1021.2,21.1
Arunachal Pradesh,2024-01-11,-19.9,0.0,75.9,-22.0,-18.0,36.5,772.3,-19.9
Assam,2024-01-11,12.7,0.0,64.4,8.2,18.5,12.1,1015.7,12.7
Bihar,2024-01-11,21.1,0.9,78.0,18.2,24.2,2.9,1010.8,21.1
Chhattisgarh,2024-01-11,13.2,0.4,75.6,8.9,18.9,5.4,981.7,13.2
Goa,2024-01-11,19.2,4.3,87.2,13.6,25.1,18.5,1021.4,19.2
Gujarat,2024-01-11,12.2,0.8,15.0,4.0,17.4,9.9,997.2,12.2
Haryana,2024-01-11,16.6,0.7,51.5,12.9,19.5,8.7,978.5,16.6
Himachal Pradesh,2024-01-11,-16.8,0.0,78.6,-21.4,-8.2,34.1,740.3,-16.8
Jharkhand,2024-01-11,12.5,0.0,78.8,7.2,18.4,10.5,988.2,12.5
Karnataka,2024-01-11,11.5,0.4,65.7,9.7,14.5,21.4,921.9,11.5
Kerala,2024-01-11,19.7,0.4,98.0,14.2,23.0,16.6,1004.6,19.7
Madhya Pradesh,2024-01-11,11.1,1.6,80.1,5.1,18.5,13.9,951.8,11.1
Maharashtra,2024-01-11,10.8,0.0,42.7,2.6,19.8,13.0,952.1,10.8
Manipur,2024-01-11,9.0,0.0,70.5,1.9,14.6,1.6,919.8,9.0
Meghalaya,2024-01-11,4.4,0.6,84.6,-3.4,13.1,9.2,880.8,4.4
Mizoram,2024-01-11,6.8,0.0,76.7,2.1,9.4,1.3,907.5,6.8
Nagaland,2024-01-11,6.3,0.2,88.6,-2.1,13.3,4.7,880.0,6.3
Odisha,2024-01-11,14.2,0.0,70.4,6.4,22.7,9.2,1001.2,14.2
Punjab,2024-01-11,15.5,0.0,57.8,6.6,22.5,0.9,977.1,15.5
Rajasthan,2024-01-11,16.7,0.2,15.0,8.8,25.3,13.9,992.6,16.7
Sikkim,2024-01-11,-12.0,0.7,82.2,-19.9,-8.7,32.9,776.5,-12.0
Tamil Nadu,2024-01-11,24.7,0.0,97.2,21.1,29.8,13.3,1012.3,24.7
Telangana,2024-01-11,13.0,0.0,47.4,5.0,20.8,8.2,956.3,13.0
Tripura,2024-01-11,17.0,0.3,79.7,8.5,24.7,9.4,1007.4,17.0
Uttar Pradesh,2024-01-11,16.6,0.3,56.3,11.9,21.9,12.8,987.9,16.6
Uttarakhand,2024-01-11,-3.4,0.0,72.9,-15.5,6.1,29.9,871.0,-3.4
West Bengal,2024-01-11,20.6,0.0,92.7,11.1,26.9,12.0,1019.6,20.6
Andaman and Nicobar Islands,2024-01-11,17.4,1.2,98.0,17.4,19.2,22.0,1004.2,17.4
Chandigarh,2024-01-11,14.1,0.9,46.2,8.9,19.9,2.7,977.9,14.1
Dadra and Nagar Haveli and Daman and Diu,2024-01-11,30.0,0.0,92.1,26.5,32.3,19.1,1013.1,41.5
Delhi,2024-01-11,19.0,2.0,27.3,12.3,27.6,7.2,989.4,19.0
Jammu and Kashmir,2024-01-11,-19.2,0.0,75.8,-23.7,-18.7,31.7,811.8,-19.2
Ladakh,2024-01-11,-31.3,0.3,26.9,-34.5,-25.9,12.2,602.4,-31.3
Lakshadweep,2024-01-11,17.1,26.7,98.0,16.6,17.6,12.3,1003.9,17.1
Puducherry,2024-01-11,24.1,0.0,72.1,21.9,27.9,17.1,1016.0,24.1
Andhra Pradesh,2024-01-12,15.0,0.0,84.5,7.0,20.5,10.5,995.9,15.0
Arunachal Pradesh,2024-01-12,-5.9,0.0,82.6,-9.9,-3.6,37.9,765.1,-5.9
Assam,2024-01-12,15.9,8.0,72.3,6.2,25.2,16.7,1003.7,15.9
Bihar,2024-01-12,14.3,0.0,79.8,10.3,21.0,13.5,1007.6,14.3
Chhattisgarh,2024-01-12,19.9,0.0,64.3,12.4,25.9,5.1,987.7,19.9
Goa,2024-01-12,25.1,0.0,90.8,22.7,26.5,11.9,1016.9,25.1
Gujarat,2024-01-12,13.1,0.6,24.0,-0.5,25.9,0.0,995.9,13.1
Haryana,2024-01-12,12.4,1.0,30.4,3.7,15.2,11.0,987.6,12.4
Himachal Pradesh,2024-01-12,-13.2,0.4,81.9,-22.5,-6.1,37.7,755.4,-13.2
Jharkhand,2024-01-12,16.8,0.8,76.2,9.4,23.7,10.3,976.7,16.8
Karnataka,2024-01-12,12.5,1.0,58.0,5.5,19.8,14.0,916.7,12.5
Kerala,2024-01-12,22.3,34.1,77.7,17.6,23.0,12.9,999.4,22.3
Madhya Pradesh,2024-01-12,11.7,0.0,51.8,2.9,19.7,6.6,960.0,11.7
Maharashtra,2024-01-12,13.5,1.2,55.7,8.5,18.5,14.6,953.9,13.5
Manipur,2024-01-12,10.1,1.2,69.8,6.3,15.9,2.1,912.3,10.1
Meghalaya,2024-01-12,5.9,1.2,75.3,2.9,8.8,7.2,868.4,5.9
Mizoram,2024-01-12,6.7,1.2,91.3,2.9,11.2,7.1,890.2,6.7
Nagaland,2024-01-12,4.4,0.8,77.3,0.9,10.7,4.3,875.5,4.4
Odisha,2024-01-12,17.5,1.0,76.1,14.7,24.8,9.5,1004.5,17.5
Punjab,2024-01-12,9.1,5.5,51.1,7.7,13.8,9.3,985.3,9.1
Rajasthan,2024-01-12,13.5,0.9,21.8,0.7,26.0,6.7,985.3,13.5
Sikkim,2024-01-12,-10.2,0.0,69.6,-21.5,-1.0,33.5,796.9,-10.2
Tamil Nadu,2024-01-12,21.0,0.0,82.1,16.4,28.1,18.1,1007.6,21.0
Telangana,2024-01-12,14.9,0.0,45.0,8.2,23.0,11.9,963.0,14.9
Tripura,2024-01-12,22.6,0.8,62.3,18.6,27.8,12.6,1013.2,22.6
Uttar Pradesh,2024-01-12,15.1,1.3,67.4,9.2,18.1,7.0,1001.6,15.1
Uttarakhand,2024-01-12,-4.8,0.0,44.4,-13.5,4.8,35.7,868.5,-4.8
West Bengal,2024-01-12,18.3,3.6,87.6,13.5,24.3,8.9,1029.5,18.3
Andaman and Nicobar Islands,2024-01-12,21.7,0.5,86.3,21.9,24.0,13.7,1019.3,21.7
Chandigarh,2024-01-12,14.9,0.3,64.1,11.1,22.5,0.0,971.9,14.9
Dadra and Nagar Haveli and Daman and Diu,2024-01-12,20.7,0.0,98.0,15.3,25.9,10.7,1016.4,20.7
Delhi,2024-01-12,12.9,0.5,42.5,7.6,19.0,3.0,993.2,12.9
Jammu and Kashmir,2024-01-12,-16.7,0.0,77.8,-27.3,-10.2,30.4,817.4,-16.7
Ladakh,2024-01-12,-33.1,1.3,33.3,-39.9,-21.2,14.8,595.3,-33.1
Lakshadweep,2024-01-12,26.8,0.0,93.3,25.7,29.3,25.4,1023.1,26.8
Puducherry,2024-01-12,23.9,0.0,75.6,19.1,28.6,10.0,1008.7,23.9
Andhra Pradesh,2024-01-13,19.5,1.2,75.8,15.8,22.9,9.9,999.4,19.5
Arunachal Pradesh,2024-01-13,-11.9,1.3,66.2,-23.0,-2.9,33.7,767.1,-11.9
Assam,2024-01-13,16.3,0.3,74.8,10.0,22.5,9.5,1001.3,16.3
Bihar,2024-01-13,19.7,0.0,55.6,16.0,22.0,14.0,1005.2,19.7
Chhattisgarh,2024-01-13,14.9,0.0,73.2,6.9,25.6,5.9,992.1,14.9
Goa,2024-01-13,18.9,0.6,97.8,14.7,25.6,17.5,1017.6,18.9
Gujarat,2024-01-13,20.1,0.0,15.0,12.4,27.4,12.9,1010.6,20.1
Haryana,2024-01-13,15.5,0.0,42.5,10.2,18.6,10.5,984.3,15.5
Himachal Pradesh,2024-01-13,-11.6,0.5,74.6,-20.2,-6.1,36.3,743.3,-11.6
Jharkhand,2024-01-13,13.8,1.4,68.9,9.7,17.4,8.8,979.4,13.8
Karnataka,2024-01-13,14.3,0.0,67.6,3.0,22.2,5.7,925.6,14.3
Kerala,2024-01-13,21.8,0.0,93.2,16.5,23.7,11.6,998.2,21.8
Madhya Pradesh,2024-01-13,13.3,0.7,62.7,3.8,21.4,11.3,951.3,13.3
Maharashtra,2024-01-13,13.1,0.0,51.3,4.8,21.1,7.1,949.5,13.1
Manipur,2024-01-13,8.2,0.0,89.0,3.4,14.2,12.2,923.9,8.2
Meghalaya,2024-01-13,-3.3,1.0,82.1,-10.1,3.8,5.0,866.7,-3.3
Mizoram,2024-01-13,6.5,0.2,78.0,-2.2,13.9,8.9,911.5,6.5
Nagaland,2024-01-13,1.9,0.5,95.3,-6.5,8.8,5.7,876.2,1.9
Odisha,2024-01-13,21.5,0.0,59.7,14.6,23.5,5.0,1002.4,21.5
Punjab,2024-01-13,11.1,0.0,54.3,8.5,15.0,7.4,986.3,11.1
Rajasthan,2024-01-13,18.4,1.0,15.0,8.5,27.9,11.3,986.0,18.4
Sikkim,2024-01-13,-17.3,0.1,65.1,-25.5,-10.3,38.4,784.6,-17.3
Tamil Nadu,2024-01-13,21.8,9.1,98.0,17.4,27.7,13.1,998.6,21.8
Telangana,2024-01-13,14.2,0.6,63.5,8.1,23.3,4.8,956.8,14.2
Tripura,2024-01-13,17.0,0.0,62.4,7.3,23.9,0.0,1012.0,17.0
Uttar Pradesh,2024-01-13,18.4,1.1,45.6,14.9,23.1,6.2,1013.2,18.4
Uttarakhand,2024-01-13,-2.4,5.9,62.5,-9.3,4.0,30.8,865.0,-2.4
West Bengal,2024-01-13,15.4,0.0,65.6,10.2,18.7,9.1,1008.7,15.4
Andaman and Nicobar Islands,2024-01-13,21.7,8.5,98.0,19.8,24.2,16.1,1000.7,21.7
Chandigarh,2024-01-13,13.5,0.8,71.8,10.3,16.9,8.7,979.0,13.5
Dadra and Nagar Haveli and Daman and Diu,2024-01-13,21.6,0.8,98.0,17.8,28.4,16.1,1002.1,21.6
Delhi,2024-01-13,20.0,0.5,35.7,16.9,23.4,7.5,994.5,20.0
Jammu and Kashmir,2024-01-13,-17.0,1.1,92.6,-23.3,-4.6,31.8,813.9,-17.0
Ladakh,2024-01-13,-34.0,0.7,36.5,-48.4,-16.0,6.5,599.0,-34.0
Lakshadweep,2024-01-13,25.9,2.0,98.0,19.2,29.4,19.4,1014.2,25.9
Puducherry,2024-01-13,26.5,0.7,86.5,21.4,32.4,9.1,1012.1,26.5
Andhra Pradesh,2024-01-14,20.9,0.0,64.2,16.1,22.2,15.6,997.2,20.9
Arunachal Pradesh,2024-01-14,-10.2,0.0,86.9,-14.6,-7.7,27.3,771.9,-10.2
Assam,2024-01-14,11.7,0.0,82.1,4.5,19.4,4.5,997.9,11.7
Bihar,2024-01-14,22.4,0.8,55.4,16.6,27.4,10.5,1007.5,22.4
Chhattisgarh,2024-01-14,15.0,0.0,75.9,10.6,21.4,6.4,970.6,15.0
Goa,2024-01-14,20.2,0.0,98.0,15.7,26.8,15.0,1025.0,20.2
Gujarat,2024-01-14,13.1,0.2,19.9,2.7,22.2,6.1,996.1,13.1
Haryana,2024-01-14,14.3,0.0,34.0,12.2,18.9,12.6,994.9,14.3
Himachal Pradesh,2024-01-14,-16.0,2.0,68.6,-25.0,-9.0,39.0,732.4,-16.0
Jharkhand,2024-01-14,15.7,0.1,89.3,10.7,18.2,13.2,996.7,15.7
Karnataka,2024-01-14,15.5,1.3,55.6,14.6,17.6,7.5,917.1,15.5
Kerala,2024-01-14,25.5,1.6,87.4,23.4,28.9,13.7,1025.1,25.5
Madhya Pradesh,2024-01-14,7.7,0.0,54.4,2.2,13.8,6.0,960.8,7.7
Maharashtra,2024-01-14,11.4,0.0,53.9,2.0,19.3,10.0,936.3,11.4
Manipur,2024-01-14,7.1,0.0,86.5,1.9,13.4,8.0,927.6,7.1
Meghalaya,2024-01-14,7.5,0.2,65.8,0.4,20.1,12.1,876.3,7.5
Mizoram,2024-01-14,2.7,12.9,82.4,-2.7,8.1,8.0,898.1,2.7
Nagaland,2024-01-14,-0.8,0.8,92.0,-11.0,8.2,5.3,887.3,-0.8
Odisha,2024-01-14,20.3,0.6,53.2,13.4,23.2,14.0,1000.0,20.3
Punjab,2024-01-14,9.5,0.4,49.5,3.4,12.2,12.7,977.9,9.5
Rajasthan,2024-01-14,16.8,1.7,15.0,5.0,30.6,17.0,982.7,16.8
Sikkim,2024-01-14,-9.4,0.0,65.5,-16.0,-5.1,29.5,803.4,-9.4
Tamil Nadu,2024-01-14,22.3,2.1,94.2,17.6,29.5,19.1,1000.7,22.3
Telangana,2024-01-14,20.2,0.2,34.7,13.3,26.9,5.9,952.8,20.2
Tripura,2024-01-14,23.2,0.0,60.3,19.6,25.9,13.4,1003.7,23.2
Uttar Pradesh,2024-01-14,20.0,1.6,68.0,19.4,27.3,9.4,1012.6,20.0
Uttarakhand,2024-01-14,-5.6,0.1,73.2,-11.3,0.7,31.8,870.0,-5.6
West Bengal,2024-01-14,22.1,0.3,74.5,12.5,29.9,9.2,1021.4,22.1
Andaman and Nicobar Islands,2024-01-14,24.7,0.0,90.2,16.2,30.3,16.9,1012.7,24.7
Chandigarh,2024-01-14,11.4,0.0,61.6,3.6,18.8,8.9,979.0,11.4
Dadra and Nagar Haveli and Daman and Diu,2024-01-14,26.1,0.0,77.9,21.4,30.5,14.7,1015.4,26.1
Delhi,2024-01-14,16.2,0.0,47.6,12.3,20.9,6.4,993.1,16.2
Jammu and Kashmir,2024-01-14,-12.0,0.0,69.4,-21.0,-4.2,36.2,812.1,-12.0
Ladakh,2024-01-14,-31.9,0.0,29.9,-38.7,-25.4,16.8,607.5,-31.9
Lakshadweep,2024-01-14,26.3,0.4,96.7,24.2,29.9,15.2,1002.1,26.3
Puducherry,2024-01-14,22.4,1.9,90.3,23.2,26.0,11.1,1020.6,22.4
Andhra Pradesh,2024-01-15,17.1,0.3,85.9,15.2,22.6,12.5,1004.0,17.1
Arunachal Pradesh,2024-01-15,-3.1,0.7,73.1,-9.5,1.3,34.9,775.9,-3.1
Assam,2024-01-15,18.5,0.3,76.1,9.8,25.1,7.2,1009.3,18.5
Bihar,2024-01-15,17.8,0.6,69.8,9.8,25.4,12.3,1015.1,17.8
Chhattisgarh,2024-01-15,18.4,0.1,61.0,10.7,26.0,13.6,978.0,18.4
Goa,2024-01-15,26.3,3.0,93.2,22.9,31.2,22.0,1018.0,26.3
Gujarat,2024-01-15,12.7,2.8,28.5,-0.0,23.0,15.0,1016.5,12.7
Haryana,2024-01-15,17.7,0.0,46.5,8.7,24.7,12.0,992.3,17.7
Himachal Pradesh,2024-01-15,-17.5,0.0,92.5,-20.7,-12.1,34.8,741.1,-17.5
Jharkhand,2024-01-15,11.0,0.0,73.8,10.6,17.5,8.9,985.1,11.0
Karnataka,2024-01-15,11.3,0.0,50.9,4.5,19.4,7.1,919.2,11.3
Kerala,2024-01-15,28.0,2.4,86.3,24.7,33.2,14.2,1008.0,33.1
Madhya Pradesh,2024-01-15,12.8,0.0,51.6,6.7,19.3,8.2,958.4,12.8
Maharashtra,2024-01-15,17.5,0.0,40.9,10.0,27.0,10.8,939.9,17.5
Manipur,2024-01-15,11.9,0.0,95.8,5.7,20.7,13.8,921.5,11.9
Meghalaya,2024-01-15,4.1,0.0,86.8,-0.8,8.4,0.0,864.8,4.1
Mizoram,2024-01-15,1.4,0.4,82.7,-4.1,5.6,5.1,899.1,1.4
Nagaland,2024-01-15,-0.3,0.0,98.0,-5.9,5.9,8.8,873.6,-0.3
Odisha,2024-01-15,17.2,4.1,69.2,13.4,22.3,9.8,1006.6,17.2
Punjab,2024-01-15,11.5,0.0,43.5,7.7,17.6,9.5,998.4,11.5
Rajasthan,2024-01-15,15.1,0.0,15.0,5.8,22.9,11.1,987.3,15.1
Sikkim,2024-01-15,-17.9,0.0,80.1,-26.2,-9.3,35.8,783.3,-17.9
Tamil Nadu,2024-01-15,21.4,0.0,91.3,18.9,26.2,12.1,997.4,21.4
Telangana,2024-01-15,19.4,1.2,51.2,10.4,26.6,3.3,953.9,19.4
Tripura,2024-01-15,17.6,0.0,91.7,16.1,21.0,5.5,1018.9,17.6
Uttar Pradesh,2024-01-15,19.6,0.0,54.6,13.3,26.6,19.1,999.8,19.6
Uttarakhand,2024-01-15,-5.7,19.9,72.4,-12.8,-0.6,30.0,854.4,-5.7
West Bengal,2024-01-15,21.0,0.0,84.7,17.1,25.9,10.4,1021.4,21.0
Andaman and Nicobar Islands,2024-01-15,21.9,0.0,98.0,18.3,27.0,23.8,1021.9,21.9
Chandigarh,2024-01-15,14.9,0.0,58.6,10.3,19.2,9.9,976.7,14.9
Dadra and Nagar Haveli and Daman and Diu,2024-01-15,22.6,0.0,98.0,19.8,25.7,17.4,1008.6,22.6
Delhi,2024-01-15,15.1,0.2,44.4,6.1,20.6,7.9,999.2,15.1
Jammu and Kashmir,2024-01-15,-17.9,0.0,66.2,-28.4,-9.8,35.7,831.3,-17.9
Ladakh,2024-01-15,-28.5,0.0,32.5,-34.2,-22.1,17.2,608.4,-28.5
Lakshadweep,2024-01-15,18.4,0.0,98.0,14.2,22.0,22.4,1012.6,18.4
Puducherry,2024-01-15,21.0,0.0,94.3,17.6,24.7,13.3,1015.1,21.0
Andhra Pradesh,2024-01-16,13.9,1.0,73.0,9.8,19.0,14.1,1003.8,13.9
Arunachal Pradesh,2024-01-16,-10.7,0.1,73.9,-18.2,-7.3,34.0,760.6,-10.7
Assam,2024-01-16,19.5,1.2,78.1,10.2,29.6,7.9,1010.1,19.5
Bihar,2024-01-16,18.8,0.0,69.7,10.1,30.7,3.6,1017.3,18.8
Chhattisgarh,2024-01-16,20.7,0.0,71.7,14.1,27.3,8.8,984.5,20.7
Goa,2024-01-16,23.4,0.1,96.5,18.7,28.4,15.6,1020.9,23.4
Gujarat,2024-01-16,14.9,1.3,15.0,6.0,22.1,10.4,1006.6,14.9
Haryana,2024-01-16,18.3,0.1,43.3,11.3,26.2,4.2,991.3,18.3
Himachal Pradesh,2024-01-16,-16.5,0.2,98.0,-29.6,-6.2,35.9,746.6,-16.5
Jharkhand,2024-01-16,13.0,0.9,81.9,7.7,17.1,9.4,985.5,13.0
Karnataka,2024-01-16,14.6,1.4,56.5,6.4,21.4,5.9,915.5,14.6
Kerala,2024-01-16,25.7,0.0,98.0,22.1,29.3,16.3,1015.7,25.7
Madhya Pradesh,2024-01-16,7.7,1.0,64.7,5.8,11.3,4.5,951.9,7.7
Maharashtra,2024-01-16,15.4,0.3,49.6,7.1,23.3,13.3,946.6,15.4
Manipur,2024-01-16,13.6,0.2,66.6,10.2,18.7,11.0,923.5,13.6
Meghalaya,2024-01-16,6.6,1.5,86.4,-3.4,15.1,8.1,868.9,6.6
Mizoram,2024-01-16,6.0,0.0,74.4,0.5,11.1,8.5,907.7,6.0
Nagaland,2024-01-16,5.7,0.0,85.5,0.7,8.9,12.4,872.7,5.7
Odisha,2024-01-16,17.9,3.7,77.8,11.9,23.0,16.0,1000.4,17.9
Punjab,2024-01-16,13.4,0.0,58.3,5.6,20.1,2.0,997.7,13.4
Rajasthan,2024-01-16,17.5,2.2,19.5,3.6,29.0,13.4,986.6,17.5
Sikkim,2024-01-16,-6.3,5.5,60.2,-15.6,4.3,39.6,791.7,-6.3
Tamil Nadu,2024-01-16,23.4,0.6,98.0,21.6,28.9,20.3,1006.7,23.4
Telangana,2024-01-16,19.1,1.1,46.3,14.1,25.8,7.9,956.7,19.1
Tripura,2024-01-16,17.0,0.0,70.5,11.8,21.7,4.1,998.8,17.0
Uttar Pradesh,2024-01-16,14.5,0.3,64.8,9.0,24.2,9.5,995.2,14.5
Uttarakhand,2024-01-16,-1.0,0.0,72.2,-8.1,5.8,31.0,868.7,-1.0
West Bengal,2024-01-16,21.8,1.1,92.1,17.4,25.5,9.0,1027.1,21.8
Andaman and Nicobar Islands,2024-01-16,21.3,0.0,98.0,17.3,28.4,14.8,1010.8,21.3
Chandigarh,2024-01-16,11.5,0.0,61.6,5.4,20.5,0.0,983.0,11.5
Dadra and Nagar Haveli and Daman and Diu,2024-01-16,27.2,0.0,95.1,21.5,33.0,11.0,1014.7,32.7
Delhi,2024-01-16,16.8,1.4,30.6,12.3,21.1,9.8,993.3,16.8
Jammu and Kashmir,2024-01-16,-14.1,0.3,86.5,-21.5,-7.9,38.4,815.4,-14.1
Ladakh,2024-01-16,-30.7,0.0,38.5,-39.9,-23.0,10.9,592.8,-30.7
Lakshadweep,2024-01-16,30.9,0.9,84.2,28.3,35.1,18.7,1016.7,42.1
Puducherry,2024-01-16,23.6,1.3,87.0,20.5,27.2,15.6,1015.2,23.6
Andhra Pradesh,2024-01-17,20.8,0.0,74.9,16.5,22.8,8.9,998.1,20.8
Arunachal Pradesh,2024-01-17,-3.7,0.5,69.1,-9.4,7.9,34.2,759.7,-3.7
Assam,2024-01-17,19.3,0.5,75.5,11.2,27.8,6.2,1012.2,19.3
Bihar,2024-01-17,16.1,0.0,73.8,11.5,19.7,4.9,1018.2,16.1
Chhattisgarh,2024-01-17,17.9,0.0,78.6,13.1,25.3,12.1,983.8,17.9
Goa,2024-01-17,23.7,0.0,96.3,19.8,30.4,10.3,1010.2,23.7
Gujarat,2024-01-17,16.8,0.0,15.0,6.3,27.5,18.3,1005.2,16.8
